pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_472_/A,22267,50480,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_472_,dpath.a_lt_b$in0\[10\],1.6762091714639382e-10,-1.0642289272055905e-09,7.033176818715958e-10,6.56486864869521e-10,2.374999915971069e-15
_472_/B,21422,50490,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_472_,_161_,2.3898844014880183e-10,-2.3851642882988244e-09,2.0156751823208197e-09,1.847387243181231e-09,2.4280000380301914e-15
_472_/Y,21937,50436,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_472_,_162_,6.242765332453715e-11,-2.3851640662542195e-09,1.9386616756378316e-09,2.1144255235583387e-09,-1
_473_/A,28085,61365,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_473_,dpath.a_lt_b$in0\[10\],1.6761877996707142e-10,-2.1208126366190072e-09,7.030001025754018e-10,6.561809984262368e-10,2.3900000224339954e-15
_473_/Y,28501,61316,0,-1,0,0,1,1.8128399714538446e-13,1.4983499996290561e-09,0,_473_,_163_,1.624847756342973e-10,-2.1208126366190072e-09,8.128527850814748e-10,8.307053378509011e-10,-1
_474_/A,22267,52880,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_474_,_163_,1.6248735690282956e-10,-1.2510232849649583e-09,8.134004025883712e-10,8.312102672825006e-10,2.374999915971069e-15
_474_/B,21422,52870,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_474_,_158_,8.225325281996376e-11,-2.5953617033280807e-09,2.105598584378754e-09,2.187058090186156e-09,2.4280000380301914e-15
_474_/Y,21937,52923,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_474_,_164_,5.902561772685999e-11,-2.5953614812834758e-09,2.264193055268038e-09,2.173362156909775e-09,-1
_475_/A1,28310,58405,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_475_,_062_,1.1256044013530087e-10,-1.273809502322365e-09,9.080355356516634e-10,9.654878008191758e-10,1.8179999437025873e-15
_475_/A2,28807,58476,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_475_,_162_,6.242808353595919e-11,-2.3851640662542195e-09,1.938853744221092e-09,2.1146076001343772e-09,1.8090000068797735e-15
_475_/B1,29682,58640,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_475_,_164_,5.902561772685999e-11,-2.5953614812834758e-09,2.2643655839260646e-09,2.173531354898728e-09,1.6949999600911854e-15
_475_/Y,29380,58448,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,0,_475_,_165_,1.9347828894566987e-10,-2.5953614812834758e-09,2.3087098899310377e-09,2.35980879281783e-09,-1
_476_/A1,22790,50395,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_476_,_050_,1.9751909829945902e-10,-1.099479174371254e-09,8.032819964753912e-10,7.576856364543971e-10,1.8179999437025873e-15
_476_/A2,23287,50323,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_476_,_158_,8.225325281996376e-11,-2.364171525215397e-09,2.105511986982833e-09,2.186977487994568e-09,1.8090000068797735e-15
_476_/B1,24162,50160,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_476_,_042_,1.5751740189973162e-10,-1.3034799906108674e-09,1.0189868948629055e-09,9.719733906621286e-10,1.6949999600911854e-15
_476_/Y,23860,50351,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,0,_476_,_166_,1.4176494700368636e-10,-2.364171525215397e-09,2.3366457657658657e-09,2.183820235757139e-09,-1
_477_/A1,24675,52675,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_477_,_050_,1.9752230406844262e-10,-9.59882173745541e-10,8.033937404228197e-10,7.57790497019073e-10,2.4280000380301914e-15
_477_/A2,24205,52675,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_477_,_141_,1.513908165495792e-10,-3.018805205812214e-09,2.6906652461633485e-09,2.7871791541400626e-09,2.4420000103406473e-15
_477_/A3,23735,52840,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_477_,_165_,1.9347828894566987e-10,-2.5953614812834758e-09,2.308895963309965e-09,2.3599833198773013e-09,2.4910000193063614e-15
_477_/B1,25200,52672,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_477_,_166_,1.4176494700368636e-10,-2.364171525215397e-09,2.3367403567675638e-09,2.18390594497464e-09,2.51900017568551e-15
_477_/B2,25931,52995,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_477_,_163_,1.6248696832477094e-10,-1.0288170315675416e-09,8.133589357584015e-10,8.31166691028784e-10,2.4280000380301914e-15
_477_/X,22784,52959,0,-1,0,0,1,1.5107199887766376e-13,1.508182023712834e-09,0,_477_,_167_,6.148639930536604e-11,-3.018805205812214e-09,2.878346450074787e-09,3.0531996930704963e-09,-1
_478_/A,32940,61365,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_478_,_058_,1.6836416982801694e-10,-1.287121631499133e-09,1.0764908964233655e-09,9.885607887838432e-10,2.5239997876566785e-15
_478_/X,34216,61332,0,-1,0,0,1,5.612279846585466e-13,1.5123899910207683e-09,0,_478_,_168_,1.5883980242215046e-10,-1.287121631499133e-09,1.3115791785978104e-09,1.2043031016872874e-09,-1
_479_/A,17207,55920,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_479_,_168_,1.5889960180981433e-10,-1.237966729128459e-09,1.3141454591192314e-09,1.2068059884740023e-09,2.374999915971069e-15
_479_/B,16362,55930,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_479_,net19,7.063995915990162e-11,-1.6345362563452426e-11,8.503409781868143e-11,8.018459507486142e-11,2.4280000380301914e-15
_479_/Y,16877,55876,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_479_,_169_,4.509084772230665e-11,-1.237966729128459e-09,1.2764046486424263e-09,1.3840285584265644e-09,-1
_480_/A1,17745,55920,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_480_,_140_,1.3898186768113163e-10,-1.000228122549629e-09,1.0542335893148902e-09,9.738557738003806e-10,2.4000000934092797e-15
_480_/A2,18312,55350,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_480_,_160_,2.0190418781318442e-10,-2.9371869381122906e-09,3.0180993260131572e-09,2.7851141393142598e-09,2.672000160464528e-15
_480_/A3,19001,55587,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_480_,_167_,6.148731523936135e-11,-3.018804983767609e-09,2.8784714611873596e-09,3.0533113815067736e-09,2.6650000684301815e-15
_480_/B1,19982,55960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_480_,_169_,4.509087200843531e-11,-1.237966729128459e-09,1.276472039180021e-09,1.3840929513619926e-09,2.394000135527404e-15
_480_/Y,19661,56026,0,-1,0,0,1,4.761700067449151e-14,1.4872859610548517e-09,1,_480_,_004_,1.6814595549252687e-10,-3.018805205812214e-09,3.2229978685904825e-09,3.1147757706406765e-09,-1
_481_/A,32685,41995,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_481_,_050_,1.9751485169638983e-10,-1.7948024177982802e-09,8.031226794713575e-10,7.57528151318354e-10,2.3900000224339954e-15
_481_/Y,33101,42043,0,-1,0,0,1,1.8128399714538446e-13,1.4983499996290561e-09,0,_481_,_170_,5.0433390103021836e-11,-1.7948024177982802e-09,8.336769607986128e-10,8.733567202767745e-10,-1
_482_/A,31250,39640,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_482_,_170_,5.0433390103021836e-11,-1.7948024177982802e-09,8.33801361288522e-10,8.73473515738965e-10,3.364999954502397e-15
_482_/B,31910,39640,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_482_,_161_,2.389880238151676e-10,-2.9007001245417996e-09,2.015594802173837e-09,1.8473059748558285e-09,3.157000002875789e-15
_482_/C,31596,39373,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_482_,dpath.a_lt_b$in0\[10\],1.676240951598018e-10,-1.5880676773605273e-09,7.035753091244601e-10,6.567324462025681e-10,3.863000058588117e-15
_482_/X,33376,39546,0,-1,0,0,1,3.048799819375947e-13,1.5026129229767093e-09,0,_482_,_171_,1.2766726564805708e-10,-2.9006999024971947e-09,2.3193054143888503e-09,2.2164703405991304e-09,-1
_483_/A,33320,28720,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_483_,dpath.a_lt_b$in1\[11\],2.1671539562895248e-10,-1.067112176400542e-09,7.206259478031996e-10,6.518093842444728e-10,2.466999976020621e-15
_483_/B,32460,28720,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_483_,net68,1.0408128525707383e-10,-2.9006999024971947e-09,2.579763958010517e-09,2.4965172151780735e-09,2.500999878523409e-15
_483_/Y,32716,28568,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_483_,_172_,7.117663403111152e-11,-2.9006999024971947e-09,2.5767672440224487e-09,2.6259101559844567e-09,-1
_484_/A1,39750,33992,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_484_,_067_,3.164284945178508e-10,-1.4144604376653547e-09,1.0442123832277161e-09,8.938672024783045e-10,2.4740000680549675e-15
_484_/A2,39247,33825,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_484_,_089_,1.8042170535359503e-10,-2.3127619819263145e-09,1.700541263360833e-09,1.8139221236168623e-09,2.499999956129175e-15
_484_/B1,38451,34433,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_484_,_171_,1.2766726564805708e-10,-2.646698193942143e-09,2.3196786713697293e-09,2.2168193947180725e-09,2.434999918306301e-15
_484_/C1,37940,34502,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_484_,_134_,1.749599909395272e-10,-2.626042050479782e-09,2.052815917252815e-09,2.2165285162856208e-09,2.442999932734881e-15
_484_/D1,37452,34393,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_484_,dpath.a_lt_b$in1\[11\],2.1671549277346713e-10,-1.056264298249232e-09,7.208154628735031e-10,6.519888517964034e-10,2.410999875020561e-15
_484_/X,36105,34000,0,-1,0,0,1,1.611430037800829e-13,1.5041859979803007e-09,0,_484_,_173_,5.042882084138611e-11,-2.646698193942143e-09,2.512938968024514e-09,2.372740226519454e-09,-1
_485_/A1,33830,31205,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_485_,_172_,7.117663403111152e-11,-2.9006999024971947e-09,2.5768354117161607e-09,2.625974104830675e-09,1.8179999437025873e-15
_485_/A2,34327,31276,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_485_,_173_,5.042882084138611e-11,-2.646698193942143e-09,2.5130144631901885e-09,2.372809060346981e-09,1.8090000068797735e-15
_485_/B1,35202,31440,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_485_,dpath.a_lt_b$in0\[11\],2.176561431088686e-10,-9.123654609588527e-10,7.205906982221677e-10,6.519682016481454e-10,1.6949999600911854e-15
_485_/Y,34900,31248,0,-1,0,0,1,5.0363999673204776e-14,1.4843138940179301e-09,0,_485_,_174_,1.6847431782984756e-10,-2.9006999024971947e-09,2.8097517645875314e-09,2.674619414833046e-09,-1
_486_/A1,45122,36719,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_486_,_067_,3.164284945178508e-10,-1.7137522512200576e-09,1.0441745246225764e-09,8.938298989846771e-10,9.610999943490163e-15
_486_/A2,45870,36567,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_486_,_089_,1.8042170535359503e-10,-2.580557323383914e-09,1.700582785701954e-09,1.8139564295083233e-09,9.064000465713439e-15
_486_/B1,47820,36505,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_486_,_134_,1.749599909395272e-10,-2.815107924547533e-09,2.052795267104557e-09,2.2165054236467086e-09,8.992999622975742e-15
_486_/Y,47907,37081,0,-1,0,0,1,2.2431400270236934e-13,1.4943389858856904e-09,0,_486_,_175_,3.908597334678632e-10,-2.815107924547533e-09,2.402622989450265e-09,2.2100257179857863e-09,-1
_487_/A,24567,31120,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_487_,_074_,1.407085420401799e-10,-9.975041903587112e-10,8.032048359751798e-10,8.548480256997948e-10,2.374999915971069e-15
_487_/B,23722,31110,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_487_,_175_,3.90872528788222e-10,-2.56328736014666e-09,2.404455523574711e-09,2.2117248033026726e-09,2.4280000380301914e-15
_487_/Y,24237,31163,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_487_,_176_,5.8046598777616865e-11,-2.563287138102055e-09,2.3139496985180585e-09,2.5002762082948493e-09,-1
_488_/A1,26403,30842,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_488_,_174_,1.6847431782984756e-10,-2.9006999024971947e-09,2.80987477729866e-09,2.6747370984736563e-09,2.4259999814834872e-15
_488_/A2,26892,31080,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_488_,_176_,5.804661265540467e-11,-2.56328736014666e-09,2.314013869408882e-09,2.5003357162489692e-09,2.42400013669502e-15
_488_/B1,25515,30920,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_488_,_063_,1.5643256134900696e-10,-1.2543750482763016e-09,1.151838180390996e-09,1.2063366972014933e-09,2.4770000469959055e-15
_488_/Y,25821,31122,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_488_,_177_,1.2104779678612232e-10,-2.9007001245417996e-09,2.825080169799321e-09,2.9007949375881026e-09,-1
_489_/A,28707,31120,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_489_,_074_,1.4070786202857732e-10,-9.544316448284462e-10,8.030962561633714e-10,8.547447749585046e-10,2.374999915971069e-15
_489_/B,27862,31110,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_489_,net68,1.0408128525707383e-10,-2.6653181883773414e-09,2.5797530778248756e-09,2.4965089995276912e-09,2.4280000380301914e-15
_489_/Y,28377,31163,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_489_,_178_,4.5014832139589345e-11,-2.6653181883773414e-09,2.5619446564206783e-09,2.6401605346393353e-09,-1
_490_/A1,30080,31055,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_490_,_074_,1.4070779263963828e-10,-1.2036317498242965e-09,8.030799913960607e-10,8.54728066101984e-10,2.5090001047102257e-15
_490_/A2,30593,31362,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_490_,_175_,3.908716683653779e-10,-2.6212212400622548e-09,2.404393573129937e-09,2.2116657394377626e-09,2.51900017568551e-15
_490_/A3,31030,31480,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_490_,net68,1.0408128525707383e-10,-2.772804430506426e-09,2.5797330938104324e-09,2.496488571424038e-09,2.5130000060453973e-15
_490_/B1,31572,31080,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_490_,_042_,1.5762394167673222e-10,-1.2055849651915196e-09,1.020871831514114e-09,9.737786133001691e-10,2.4359998407005347e-15
_490_/X,29263,31261,0,-1,0,0,1,1.4924099824877024e-13,1.5053009949639318e-09,0,_490_,_179_,4.966588945665151e-11,-2.772804430506426e-09,2.7033295602052476e-09,2.729566794812399e-09,-1
_491_/A1,28243,28997,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_491_,_178_,4.501486336461191e-11,-2.6653181883773414e-09,2.562019041363328e-09,2.6402307007344916e-09,2.4259999814834872e-15
_491_/A2,28732,28760,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_491_,_179_,4.966592415112103e-11,-2.772804430506426e-09,2.703411494664465e-09,2.7296425120226786e-09,2.42400013669502e-15
_491_/B1,27355,28920,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_491_,dpath.a_lt_b$in0\[11\],2.1765618474223203e-10,-7.576738125791849e-10,7.208683094894752e-10,6.522259954344634e-10,2.4770000469959055e-15
_491_/Y,27661,28718,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_491_,_180_,1.214105760372064e-10,-2.772804430506426e-09,2.878512095350061e-09,2.766219475702769e-09,-1
_492_/A,28707,23280,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_492_,_168_,1.590924197936161e-10,-1.2336579535698888e-09,1.3167679169256985e-09,1.209346733865857e-09,2.374999915971069e-15
_492_/B,27862,23290,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_492_,net20,7.204525170889653e-11,-1.3782620877922369e-11,8.604372769838164e-11,8.077493535152414e-11,2.4280000380301914e-15
_492_/Y,28377,23236,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_492_,_181_,4.2920732939988326e-11,-1.2336579535698888e-09,1.2771287360990868e-09,1.384065417830982e-09,-1
_493_/A1,26945,25680,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_493_,_040_,1.5325078706052153e-10,-9.861703675895228e-10,1.0418869100803363e-09,9.677897372384336e-10,2.4000000934092797e-15
_493_/A2,27512,26250,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_493_,_177_,1.2104779678612232e-10,-2.9006999024971947e-09,2.8252005179751905e-09,2.9009044055783306e-09,2.672000160464528e-15
_493_/A3,28201,26012,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_493_,_180_,1.214105760372064e-10,-2.772804430506426e-09,2.878626892410807e-09,2.7663218382656396e-09,2.6650000684301815e-15
_493_/B1,29182,25640,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_493_,_181_,4.2920767634457846e-11,-1.2336579535698888e-09,1.2772091162460697e-09,1.3841419121973786e-09,2.394000135527404e-15
_493_/Y,28861,25573,0,-1,0,0,1,4.761700067449151e-14,1.4872859610548517e-09,1,_493_,_005_,1.683697625765035e-10,-2.9006999024971947e-09,3.108554746944492e-09,2.951420885466405e-09,-1
_494_/A1,32220,47387,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_494_,net58,3.955469285443769e-11,-2.8205888735755025e-09,1.5317637158673847e-09,1.5375585249444157e-09,8.747000079269412e-15
_494_/A2,34275,47387,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_494_,_155_,1.8487235353692455e-10,-2.7625066678638177e-09,1.4329433195570118e-09,1.4463422681743054e-09,9.157999947034985e-15
_494_/B1,30102,47387,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_494_,_163_,1.6249057654960097e-10,-2.1208126366190072e-09,8.136676887815497e-10,8.314413602050763e-10,9.02699952547853e-15
_494_/C1,28200,47387,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_494_,_124_,5.235050726248858e-10,-2.5245743273671906e-09,1.2054313103249115e-09,8.932117268045658e-10,9.05000070516122e-15
_494_/D1,26470,47387,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_494_,_157_,1.8814413915713146e-10,-2.7113538081380284e-09,1.4260679304101131e-09,1.5653638385515478e-09,9.227000097951268e-15
_494_/Y,27470,47243,0,-1,0,0,1,1.0529600059710695e-13,1.50002688048545e-09,0,_494_,_182_,2.62413035745368e-10,-2.8205888735755025e-09,1.828320606023226e-09,1.5877698045230204e-09,-1
_495_/A1,36360,45092,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_495_,net62,3.399532391701321e-11,-2.804299903402807e-09,1.526791582051601e-09,1.5342230819115343e-09,8.747000079269412e-15
_495_/A2,38415,45092,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_495_,_155_,1.848658587322305e-10,-2.7527504720126217e-09,1.4325658437286393e-09,1.4459951014345052e-09,9.157999947034985e-15
_495_/B1,34242,45092,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_495_,_050_,1.975204999560276e-10,-2.1069026523434786e-09,8.033319565114994e-10,7.577111715839635e-10,9.02699952547853e-15
_495_/C1,32340,45092,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_495_,_124_,5.235047950691296e-10,-2.514813690623896e-09,1.2053715803261866e-09,8.931595463224085e-10,9.05000070516122e-15
_495_/D1,30610,45092,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_495_,_157_,1.8814555469148786e-10,-2.7020736759197916e-09,1.4261637426571383e-09,1.5654472163006972e-09,9.227000097951268e-15
_495_/Y,31610,45236,0,-1,0,0,1,1.0529600059710695e-13,1.50002688048545e-09,0,_495_,_183_,2.5901045197507244e-10,-2.804299903402807e-09,1.821472750407338e-09,1.5801732144993252e-09,-1
_496_/A,21807,34160,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_496_,dpath.a_lt_b$in0\[11\],2.176561431088686e-10,-1.939214122614885e-09,7.208493801869054e-10,6.522126172470166e-10,2.374999915971069e-15
_496_/B,20962,34170,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_496_,_074_,1.4070909715169222e-10,-2.1467871924585324e-09,8.032736698027065e-10,8.549122521017694e-10,2.4280000380301914e-15
_496_/Y,21477,34116,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_496_,_184_,8.254292388487627e-11,-2.1467871924585324e-09,9.679743673274288e-10,8.992761535431271e-10,-1
_497_/A1,26040,41960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_497_,_124_,5.235039624018611e-10,-2.4912298890455986e-09,1.205206046073215e-09,8.930262640483022e-10,2.4369999748530052e-15
_497_/A2,26495,42305,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_497_,_075_,1.2798420656601195e-10,-2.1766954905189095e-09,9.960144931042691e-10,9.616166751769128e-10,2.616999981858701e-15
_497_/B1,27387,42275,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_497_,_184_,8.254292388487627e-11,-2.1467871924585324e-09,9.682059598503656e-10,8.995020284174871e-10,2.0180000926588518e-15
_497_/Y,27057,42159,0,-1,0,0,1,8.057600132905726e-14,1.4900028988407144e-09,0,_497_,_185_,3.0630831204803144e-10,-2.4912298890455986e-09,1.2501856216928786e-09,1.4426440042569766e-09,-1
_498_/A,23957,45060,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_498_,_185_,3.063093112487536e-10,-2.2407387056944117e-09,1.2506596869243936e-09,1.4430742156790188e-09,9.127999734109132e-15
_498_/B,27223,44916,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_498_,net61,6.311682426707321e-11,-2.6408382147735665e-09,2.0140142886759804e-09,1.747955447051197e-09,9.629000240652264e-15
_498_/C,27310,45065,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_498_,net57,6.121162604566521e-11,-2.6267250596845315e-09,2.004691745938203e-09,1.7390416884310866e-09,9.007999729438668e-15
_498_/Y,26868,45117,0,-1,0,0,1,1.5381898771198166e-13,1.4951448967792658e-09,0,_498_,_186_,2.781954111519269e-10,-2.6408379927289616e-09,2.0204109496546607e-09,2.0726942384641234e-09,-1
_499_/A,21555,36675,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_499_,_084_,1.8876711305182425e-10,-1.320778153512947e-09,8.396812134492393e-10,8.807358176099456e-10,1.6699999944112115e-15
_499_/B,21380,37630,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_499_,_062_,1.1256134219150837e-10,-1.3850951496863217e-09,9.080928231597341e-10,9.655434229927096e-10,1.7230000105912155e-15
_499_/C,20957,36520,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_499_,_186_,2.781954111519269e-10,-2.441959079391154e-09,2.021265599339017e-09,2.0734958194879027e-09,1.4919999380731013e-15
_499_/X,22790,36591,0,-1,0,0,1,1.6755099098517828e-13,1.5030598987664234e-09,0,_499_,_187_,4.684410151445384e-11,-2.4419593014357588e-09,2.1772941227737874e-09,2.394930698201847e-09,-1
_500_/A,20887,31120,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_500_,_084_,1.887668354960681e-10,-1.0446193909885437e-09,8.396201511828849e-10,8.806801954364119e-10,2.374999915971069e-15
_500_/B,20042,31110,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_500_,_186_,2.7819579972998554e-10,-2.233028428832995e-09,2.0215940033097013e-09,2.0738051276225633e-09,2.4280000380301914e-15
_500_/Y,20557,31163,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_500_,_188_,5.1992601196593213e-11,-2.233028428832995e-09,2.157036549377267e-09,2.111690822204082e-09,-1
_501_/A,17667,34160,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_501_,_048_,1.3637328766247236e-10,-8.896018921511484e-10,7.918746769419727e-10,7.651400069086378e-10,2.374999915971069e-15
_501_/B,16822,34170,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_501_,_141_,1.51412132831652e-10,-2.9254973998860123e-09,2.6913913320214533e-09,2.787871045129009e-09,2.4280000380301914e-15
_501_/Y,17337,34116,0,-1,0,0,1,1.6663600566676345e-13,1.4963760230912726e-09,0,_501_,_189_,4.9606242724653526e-11,-2.9254973998860123e-09,2.872730719971628e-09,2.759241501948395e-09,-1
_502_/A1,19043,34437,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_502_,_187_,4.684410151445384e-11,-2.4419593014357588e-09,2.1774098080129534e-09,2.3950412764150997e-09,2.4259999814834872e-15
_502_/A2,19532,34200,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_502_,_188_,5.199264282995664e-11,-2.233028428832995e-09,2.157128697888311e-09,2.111776531421583e-09,2.42400013669502e-15
_502_/B1,18155,34360,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_502_,_189_,4.960625313299438e-11,-2.9254973998860123e-09,2.87278401067681e-09,2.7592883533600343e-09,2.4770000469959055e-15
_502_/Y,18461,34158,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_502_,_190_,1.1864453863807967e-10,-2.9254973998860123e-09,2.879978033831776e-09,2.9127942280382513e-09,-1
_503_/A1,22263,30842,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_503_,dpath.a_lt_b$in0\[12\],2.1755747203755504e-10,-9.615587215350274e-10,7.21512294354909e-10,6.531787888341967e-10,2.4259999814834872e-15
_503_/A2,22752,31080,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_503_,_186_,2.781954111519269e-10,-2.3072950217084554e-09,2.0214576679222773e-09,2.0736770078855216e-09,2.42400013669502e-15
_503_/B1,21375,30920,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_503_,_175_,3.9087244552149514e-10,-2.623877781715578e-09,2.4044493063257733e-09,2.21171791991992e-09,2.4770000469959055e-15
_503_/Y,21681,31122,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_503_,_191_,1.1263784349679895e-10,-2.623877781715578e-09,2.3620736477880655e-09,2.478634852920436e-09,-1
_504_/A,18140,31120,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_504_,_048_,1.3636601570166107e-10,-1.0153339280449813e-09,7.917287381253857e-10,7.650024502758868e-10,2.466999976020621e-15
_504_/B,17280,31120,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_504_,_186_,2.78196271574771e-10,-2.2514499153913903e-09,2.0216557317098705e-09,2.073862415130634e-09,2.500999878523409e-15
_504_/Y,17536,31271,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_504_,_192_,8.130428968966541e-11,-2.2514499153913903e-09,2.174701085877473e-09,2.090839723578597e-09,-1
_505_/A,19520,31120,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_505_,_063_,1.564354756844466e-10,-1.3973527890343007e-09,1.1519426523776133e-09,1.2064360621621972e-09,2.466999976020621e-15
